kernel,server_type,model,input_tokens,output_tokens,total_tokens
40_LayerNorm.py,kimi,kimi-k3,4132,237,4369
40_LayerNorm.py,kimi,kimi-k3,6229,1485,7714
40_LayerNorm.py,kimi,kimi-k3,6229,10339,16568
40_LayerNorm.py,kimi,kimi-k3,6440,3741,10181
40_LayerNorm.py,kimi,kimi-k3,6615,4875,11490
40_LayerNorm.py,kimi,kimi-k3,6471,1723,8194
40_LayerNorm.py,kimi,kimi-k3,6531,4681,11212
49_Max_reduction_over_a_dimension.py,kimi,kimi-k3,1253,7976,9229
49_Max_reduction_over_a_dimension.py,kimi,kimi-k3,5147,4449,9596
49_Max_reduction_over_a_dimension.py,kimi,kimi-k3,5220,5507,10727
49_Max_reduction_over_a_dimension.py,kimi,kimi-k3,5265,2402,7667
49_Max_reduction_over_a_dimension.py,kimi,kimi-k3,5368,9437,14805
49_Max_reduction_over_a_dimension.py,kimi,kimi-k3,5067,10213,15280
49_Max_reduction_over_a_dimension.py,kimi,kimi-k3,5125,2303,7428
49_Max_reduction_over_a_dimension.py,kimi,kimi-k3,5423,10391,15814
49_Max_reduction_over_a_dimension.py,kimi,kimi-k3,5459,3684,9143
49_Max_reduction_over_a_dimension.py,kimi,kimi-k3,5546,6930,12476
49_Max_reduction_over_a_dimension.py,kimi,kimi-k3,5488,11869,17357
49_Max_reduction_over_a_dimension.py,kimi,kimi-k3,5528,2499,8027
49_Max_reduction_over_a_dimension.py,kimi,kimi-k3,3661,514,4175
50_conv_standard_2D__square_input__square_kernel.py,kimi,kimi-k3,1179,7703,8882
50_conv_standard_2D__square_input__square_kernel.py,kimi,kimi-k3,5645,2590,8235
50_conv_standard_2D__square_input__square_kernel.py,kimi,kimi-k3,5701,3057,8758
50_conv_standard_2D__square_input__square_kernel.py,kimi,kimi-k3,4098,351,4449
50_conv_standard_2D__square_input__square_kernel.py,kimi,kimi-k3,5638,11710,17348
50_conv_standard_2D__square_input__square_kernel.py,kimi,kimi-k3,5717,7239,12956
50_conv_standard_2D__square_input__square_kernel.py,kimi,kimi-k3,6131,3835,9966
50_conv_standard_2D__square_input__square_kernel.py,kimi,kimi-k3,6123,3941,10064
50_conv_standard_2D__square_input__square_kernel.py,kimi,kimi-k3,6131,5126,11257
50_conv_standard_2D__square_input__square_kernel.py,kimi,kimi-k3,6491,9967,16458
50_conv_standard_2D__square_input__square_kernel.py,kimi,kimi-k3,7163,3482,10645
50_conv_standard_2D__square_input__square_kernel.py,kimi,kimi-k3,7188,7713,14901
50_conv_standard_2D__square_input__square_kernel.py,kimi,kimi-k3,7223,2687,9910
53_Min_reduction_over_a_dimension.py,kimi,kimi-k3,1253,3364,4617
53_Min_reduction_over_a_dimension.py,kimi,kimi-k3,5130,7054,12184
53_Min_reduction_over_a_dimension.py,kimi,kimi-k3,4870,13262,18132
53_Min_reduction_over_a_dimension.py,kimi,kimi-k3,5100,7299,12399
53_Min_reduction_over_a_dimension.py,kimi,kimi-k3,5171,18242,23413
54_conv_standard_3D__square_input__square_kernel.py,kimi,kimi-k3,1514,6803,8317
54_conv_standard_3D__square_input__square_kernel.py,kimi,kimi-k3,6309,11185,17494
54_conv_standard_3D__square_input__square_kernel.py,kimi,kimi-k3,6010,2153,8163
54_conv_standard_3D__square_input__square_kernel.py,kimi,kimi-k3,6361,2342,8703
54_conv_standard_3D__square_input__square_kernel.py,kimi,kimi-k3,5117,361,5478
54_conv_standard_3D__square_input__square_kernel.py,kimi,kimi-k3,6636,2299,8935
54_conv_standard_3D__square_input__square_kernel.py,kimi,kimi-k3,6701,3062,9763
54_conv_standard_3D__square_input__square_kernel.py,kimi,kimi-k3,6704,11136,17840
54_conv_standard_3D__square_input__square_kernel.py,kimi,kimi-k3,6671,5261,11932
54_conv_standard_3D__square_input__square_kernel.py,kimi,kimi-k3,6779,11885,18664
54_conv_standard_3D__square_input__square_kernel.py,kimi,kimi-k3,7079,11993,19072
54_conv_standard_3D__square_input__square_kernel.py,kimi,kimi-k3,7073,4622,11695
54_conv_standard_3D__square_input__square_kernel.py,kimi,kimi-k3,7013,13841,20854
54_conv_standard_3D__square_input__square_kernel.py,kimi,kimi-k3,7216,13699,20915
55_conv_standard_2D__asymmetric_input__square_kernel.py,kimi,kimi-k3,1522,5152,6674
55_conv_standard_2D__asymmetric_input__square_kernel.py,kimi,kimi-k3,5943,7669,13612
55_conv_standard_2D__asymmetric_input__square_kernel.py,kimi,kimi-k3,6398,4090,10488
55_conv_standard_2D__asymmetric_input__square_kernel.py,kimi,kimi-k3,6556,9325,15881
55_conv_standard_2D__asymmetric_input__square_kernel.py,kimi,kimi-k3,6607,4270,10877
55_conv_standard_2D__asymmetric_input__square_kernel.py,kimi,kimi-k3,6594,2397,8991
55_conv_standard_2D__asymmetric_input__square_kernel.py,kimi,kimi-k3,6606,10085,16691
55_conv_standard_2D__asymmetric_input__square_kernel.py,kimi,kimi-k3,6700,3579,10279
55_conv_standard_2D__asymmetric_input__square_kernel.py,kimi,kimi-k3,6705,8717,15422
55_conv_standard_2D__asymmetric_input__square_kernel.py,kimi,kimi-k3,6762,8741,15503
55_conv_standard_2D__asymmetric_input__square_kernel.py,kimi,kimi-k3,6843,5858,12701
58_conv_transposed_3D__asymmetric_input__asymmetric_kernel.py,kimi,kimi-k3,1622,11448,13070
58_conv_transposed_3D__asymmetric_input__asymmetric_kernel.py,kimi,kimi-k3,6545,12526,19071
58_conv_transposed_3D__asymmetric_input__asymmetric_kernel.py,kimi,kimi-k3,6898,4352,11250
58_conv_transposed_3D__asymmetric_input__asymmetric_kernel.py,kimi,kimi-k3,6883,11703,18586
58_conv_transposed_3D__asymmetric_input__asymmetric_kernel.py,kimi,kimi-k3,7041,5004,12045
58_conv_transposed_3D__asymmetric_input__asymmetric_kernel.py,kimi,kimi-k3,7256,5050,12306
58_conv_transposed_3D__asymmetric_input__asymmetric_kernel.py,kimi,kimi-k3,7272,11994,19266
58_conv_transposed_3D__asymmetric_input__asymmetric_kernel.py,kimi,kimi-k3,7681,18083,25764
58_conv_transposed_3D__asymmetric_input__asymmetric_kernel.py,kimi,kimi-k3,8087,1379,9466
58_conv_transposed_3D__asymmetric_input__asymmetric_kernel.py,kimi,kimi-k3,8197,5993,14190
58_conv_transposed_3D__asymmetric_input__asymmetric_kernel.py,kimi,kimi-k3,8310,9470,17780
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,1522,4899,6421
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,5897,8965,14862
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,6290,2974,9264
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,4720,481,5201
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,6375,5952,12327
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,6406,1777,8183
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,6537,8569,15106
