kernel,server_type,model,input_tokens,output_tokens,total_tokens
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,kimi,kimi-k3,10766,3818,14584
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,kimi,kimi-k3,9870,3160,13030
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,kimi,kimi-k3,10430,6950,17380
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,kimi,kimi-k3,10573,25071,35644
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,kimi,kimi-k3,11295,1612,12907
105_LayerNorm_BigMean.py,kimi,kimi-k3,6433,7941,14374
105_LayerNorm_BigMean.py,kimi,kimi-k3,7254,7319,14573
105_LayerNorm_BigMean.py,kimi,kimi-k3,7459,13168,20627
105_LayerNorm_BigMean.py,kimi,kimi-k3,7411,5982,13393
105_LayerNorm_BigMean.py,kimi,kimi-k3,7629,23410,31039
105_LayerNorm_BigMean.py,kimi,kimi-k3,8206,5574,13780
105_LayerNorm_BigMean.py,kimi,kimi-k3,8169,6512,14681
105_LayerNorm_BigMean.py,kimi,kimi-k3,8044,3907,11951
105_LayerNorm_BigMean.py,kimi,kimi-k3,8129,3168,11297
105_LayerNorm_BigMean.py,kimi,kimi-k3,8073,2532,10605
105_LayerNorm_BigMean.py,kimi,kimi-k3,8164,4209,12373
107_Conv2D_SquareKernel3_bf16.py,kimi,kimi-k3,6314,19365,25679
107_Conv2D_SquareKernel3_bf16.py,kimi,kimi-k3,7564,9128,16692
107_Conv2D_SquareKernel3_bf16.py,kimi,kimi-k3,8976,2217,11193
107_Conv2D_SquareKernel3_bf16.py,kimi,kimi-k3,8078,1305,9383
107_Conv2D_SquareKernel3_bf16.py,kimi,kimi-k3,7041,9523,16564
107_Conv2D_SquareKernel3_bf16.py,kimi,kimi-k3,7758,7839,15597
107_Conv2D_SquareKernel3_bf16.py,kimi,kimi-k3,8315,8625,16940
107_Conv2D_SquareKernel3_bf16.py,kimi,kimi-k3,8059,5580,13639
107_Conv2D_SquareKernel3_bf16.py,kimi,kimi-k3,8383,4134,12517
107_Conv2D_SquareKernel3_bf16.py,kimi,kimi-k3,8579,6173,14752
107_Conv2D_SquareKernel3_bf16.py,kimi,kimi-k3,8669,8581,17250
107_Conv2D_SquareKernel3_bf16.py,kimi,kimi-k3,8751,8447,17198
107_Conv2D_SquareKernel3_bf16.py,kimi,kimi-k3,11275,3933,15208
107_Conv2D_SquareKernel3_bf16.py,kimi,kimi-k3,10714,825,11539
107_Conv2D_SquareKernel3_bf16.py,kimi,kimi-k3,9168,14204,23372
