kernel,server_type,model,input_tokens,output_tokens,total_tokens
105_LayerNorm_BigMean.py,anthropic,claude-sonnet-5,8415,2354,10769
105_LayerNorm_BigMean.py,anthropic,claude-sonnet-5,5154,2187,7341
105_LayerNorm_BigMean.py,anthropic,claude-sonnet-5,7232,2529,9761
105_LayerNorm_BigMean.py,anthropic,claude-sonnet-5,7843,754,8597
105_LayerNorm_BigMean.py,anthropic,claude-sonnet-5,7844,7831,15675
105_LayerNorm_BigMean.py,anthropic,claude-sonnet-5,9155,2801,11956
105_LayerNorm_BigMean.py,anthropic,claude-sonnet-5,13147,2820,15967
105_LayerNorm_BigMean.py,anthropic,claude-sonnet-5,10364,1507,11871
105_LayerNorm_BigMean.py,anthropic,claude-sonnet-5,9405,5371,14776
105_LayerNorm_BigMean.py,anthropic,claude-sonnet-5,10778,4124,14902
105_LayerNorm_BigMean.py,anthropic,claude-sonnet-5,10778,5299,16077
105_LayerNorm_BigMean.py,anthropic,claude-sonnet-5,10788,8224,19012
105_LayerNorm_BigMean.py,anthropic,claude-sonnet-5,10541,4405,14946
105_LayerNorm_BigMean.py,anthropic,claude-sonnet-5,10317,10462,20779
