kernel,server_type,model,input_tokens,output_tokens,total_tokens
21_Sigmoid.py,kimi,kimi-k3,4513,1940,6453
21_Sigmoid.py,kimi,kimi-k3,5287,3506,8793
21_Sigmoid.py,kimi,kimi-k3,4547,2712,7259
21_Sigmoid.py,kimi,kimi-k3,5274,5218,10492
21_Sigmoid.py,kimi,kimi-k3,4530,2559,7089
21_Sigmoid.py,kimi,kimi-k3,5215,4378,9593
21_Sigmoid.py,kimi,kimi-k3,5069,1799,6868
21_Sigmoid.py,kimi,kimi-k3,5103,4206,9309
21_Sigmoid.py,kimi,kimi-k3,3898,1853,5751
21_Sigmoid.py,kimi,kimi-k3,5113,17109,22222
21_Sigmoid.py,kimi,kimi-k3,4632,4922,9554
21_Sigmoid.py,kimi,kimi-k3,5409,11987,17396
21_Sigmoid.py,kimi,kimi-k3,4515,7918,12433
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,6393,4759,11152
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,5670,7132,12802
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,6012,6517,12529
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,6209,11980,18189
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,6297,5963,12260
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,7194,1191,8385
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,6082,6690,12772
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,6193,3321,9514
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,6417,4616,11033
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,5364,1099,6463
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,6575,3006,9581
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,5447,377,5824
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,6311,5517,11828
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,6493,3989,10482
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,5474,456,5930
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,6311,4474,10785
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,7498,1772,9270
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,6400,721,7121
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,6375,16201,22576
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,7253,3334,10587
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,6278,744,7022
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,7200,11408,18608
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,7547,3305,10852
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,7564,3244,10808
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,6691,509,7200
21_Sigmoid.py,kimi,kimi-k3,6362,5126,11488
21_Sigmoid.py,kimi,kimi-k3,4699,1817,6516
21_Sigmoid.py,kimi,kimi-k3,4754,1108,5862
21_Sigmoid.py,kimi,kimi-k3,4754,2647,7401
21_Sigmoid.py,kimi,kimi-k3,4743,3588,8331
21_Sigmoid.py,kimi,kimi-k3,5255,661,5916
21_Sigmoid.py,kimi,kimi-k3,5255,993,6248
21_Sigmoid.py,kimi,kimi-k3,5254,1883,7137
21_Sigmoid.py,kimi,kimi-k3,5254,1731,6985
21_Sigmoid.py,kimi,kimi-k3,5355,1143,6498
21_Sigmoid.py,kimi,kimi-k3,6952,3604,10556
21_Sigmoid.py,kimi,kimi-k3,5638,1003,6641
21_Sigmoid.py,kimi,kimi-k3,5182,1420,6602
21_Sigmoid.py,kimi,kimi-k3,5205,2142,7347
22_Tanh.py,kimi,kimi-k3,6362,2605,8967
22_Tanh.py,kimi,kimi-k3,4875,2451,7326
22_Tanh.py,kimi,kimi-k3,5053,3683,8736
22_Tanh.py,kimi,kimi-k3,5053,7224,12277
22_Tanh.py,kimi,kimi-k3,5053,563,5616
22_Tanh.py,kimi,kimi-k3,5060,1398,6458
22_Tanh.py,kimi,kimi-k3,5060,1967,7027
22_Tanh.py,kimi,kimi-k3,5063,1994,7057
22_Tanh.py,kimi,kimi-k3,5262,1137,6399
22_Tanh.py,kimi,kimi-k3,5262,610,5872
22_Tanh.py,kimi,kimi-k3,5279,5059,10338
22_Tanh.py,kimi,kimi-k3,6796,1154,7950
22_Tanh.py,kimi,kimi-k3,5288,225,5513
22_Tanh.py,kimi,kimi-k3,5483,1385,6868
33_BatchNorm.py,kimi,kimi-k3,6416,8320,14736
33_BatchNorm.py,kimi,kimi-k3,7371,8805,16176
33_BatchNorm.py,kimi,kimi-k3,8215,1800,10015
33_BatchNorm.py,kimi,kimi-k3,8237,5531,13768
33_BatchNorm.py,kimi,kimi-k3,8940,4995,13935
33_BatchNorm.py,kimi,kimi-k3,8872,9191,18063
33_BatchNorm.py,kimi,kimi-k3,10234,3494,13728
33_BatchNorm.py,kimi,kimi-k3,10247,21851,32098
33_BatchNorm.py,kimi,kimi-k3,10540,5580,16120
33_BatchNorm.py,kimi,kimi-k3,10540,16735,27275
33_BatchNorm.py,kimi,kimi-k3,14808,21900,36708
33_BatchNorm.py,kimi,kimi-k3,16890,14277,31167
33_BatchNorm.py,kimi,kimi-k3,15497,19571,35068
54_conv_standard_3D__square_input__square_kernel.py,kimi,kimi-k3,6671,13886,20557
54_conv_standard_3D__square_input__square_kernel.py,kimi,kimi-k3,8752,12397,21149
54_conv_standard_3D__square_input__square_kernel.py,kimi,kimi-k3,9045,9817,18862
54_conv_standard_3D__square_input__square_kernel.py,kimi,kimi-k3,9045,2984,12029
54_conv_standard_3D__square_input__square_kernel.py,kimi,kimi-k3,9045,4591,13636
54_conv_standard_3D__square_input__square_kernel.py,kimi,kimi-k3,9142,17299,26441
54_conv_standard_3D__square_input__square_kernel.py,kimi,kimi-k3,10053,13052,23105
54_conv_standard_3D__square_input__square_kernel.py,kimi,kimi-k3,10420,19056,29476
54_conv_standard_3D__square_input__square_kernel.py,kimi,kimi-k3,10510,5660,16170
54_conv_standard_3D__square_input__square_kernel.py,kimi,kimi-k3,10914,27337,38251
54_conv_standard_3D__square_input__square_kernel.py,kimi,kimi-k3,11725,18892,30617
54_conv_standard_3D__square_input__square_kernel.py,kimi,kimi-k3,11915,22210,34125
54_conv_standard_3D__square_input__square_kernel.py,kimi,kimi-k3,13636,2483,16119
